,username,date,tweet,language,hashtags
1871,narendramodi,2020-10-28,"Be it agriculture and financial inclusion, technology has been advantageous in furthering 'Ease of Living.' Elaborated on this during the rally in Patna. #BiharWithNDA  https://t.co/bqm7nCeISo",en,['biharwithnda']
1872,narendramodi,2020-10-28,NDA Government is working actively towards making Bihar an IT Hub. This will benefit the youngsters of the state. #BiharWithNDA  https://t.co/W5ov7KI658,en,['biharwithnda']
1884,narendramodi,2020-10-28,Addressing a rally in Muzaffarpur. Watch. #BiharWithNDA  https://t.co/upN7pmYWCa,en,['biharwithnda']
1858,narendramodi,2020-10-29,I condemn the killing of 3 of our young Karyakartas. They were bright youngsters doing excellent work in J&amp;K. My thoughts are with their families in this time of grief. May their souls rest in peace.,en,[]
1859,narendramodi,2020-10-29,"Will be in Gujarat tomorrow and day after (30-31st October) to attend programmes in Kevadia, marking Ekta Diwas, Jayanti of the great Sardar Patel. A series of development works in Kevadia, home to the Statue of Unity, would also be inaugurated.  https://t.co/Qf8nkdVQVB",en,[]
1861,narendramodi,2020-10-29,"Had an extensive interview with @EconomicTimes on a wide range of subjects, including India’s reform trajectory, furthering economic growth and the opportunities ahead in a post-COVID era. Do read.  https://t.co/GwWXSTdh32",en,[]
1860,narendramodi,2020-10-29,"I strongly condemn the recent terrorist attacks in France, including today's heinous attack in Nice inside a church. Our deepest and heartfelt condolences to the families of the victims and the people of France. India stands with France in the fight against terrorism.",en,[]
1867,narendramodi,2020-10-29,Keshubhai mentored and groomed many younger Karyakartas including me. Everyone loved his affable nature. His demise is an irreparable loss. We are all grieving today. My thoughts are with his family and well-wishers. Spoke to his son Bharat and expressed condolences. Om Shanti.  https://t.co/p9HF3D5b7y,en,[]
1868,narendramodi,2020-10-29,"Keshubhai travelled across the length and breadth of Gujarat to strengthen the Jana Sangh and BJP. He resisted the Emergency tooth and nail. Issues of farmer welfare were closest to his heart. Be it as MLA, MP, Minister or CM, he ensured many farmer friendly measures were passed.  https://t.co/qvXxG0uHvo",en,[]
1869,narendramodi,2020-10-29,Our beloved and respected Keshubhai has passed away…I am deeply pained and saddened. He was an outstanding leader who cared for every section of society. His life was devoted towards the progress of Gujarat and the empowerment of every Gujarati.  https://t.co/pmahHWetIX,en,[]
1848,narendramodi,2020-10-30,Inaugurated the Cactus Garden and Butterfly Part at Kevadia.  https://t.co/DFqdmMV6Wu,en,[]
1849,narendramodi,2020-10-30,"Inaugurated various development works in Kevadia, including facilities for jetty and boating. A great view of the ‘Statue of Unity’ is among the biggest attractions of a boat ride here.  https://t.co/Nmqm2Oqegi",en,[]
1850,narendramodi,2020-10-30,"Kevadia is all set to turn into a birdwatcher’s delight. Inaugurated a state-of-the-art aviary, which is a must visit!  https://t.co/17ZL3lON2d",en,[]
1852,narendramodi,2020-10-30,"Sharing some glimpses from the Children Nutrition Park, which was inaugurated today in Kevadia. This Park seeks to harness technology in order to spread awareness on nutrition and healthcare.  https://t.co/xxwANqiwkl",en,[]
1851,narendramodi,2020-10-30,"Kevadia offers a unique Jungle Safari, which takes you through the faunal diversity of India. I had the opportunity to visit the Jungle Safari area earlier this evening. Sharing some pictures.  https://t.co/gcyQ0je8Xc",en,[]
1854,narendramodi,2020-10-30,"Glad to see Kevadia emerge as a vibrant place for tourism. During my visit today, inaugurated the Aarogya Van, which contains exhibits relating to nature. Aarogya Van also showcases traditional forms of healing, be it Yoga and Ayurveda.  https://t.co/AqMyKUIk80",en,[]
1856,narendramodi,2020-10-30,"In Gandhinagar, went to the residence of late Shri Keshubhai Patel and paid tributes to him.  https://t.co/BVFL2w0moc",en,[]
1857,narendramodi,2020-10-30,Best wishes on Milad-un-Nabi. Hope this day furthers compassion and brotherhood all across. May everybody be healthy and happy. Eid Mubarak!,en,[]
1853,narendramodi,2020-10-30,"Inaugurated the Ekta Mall in Kevadia, where India’s rich textiles and handicrafts diversity is on display. It is a fitting tribute to Sardar Patel that Kevadia, which houses the ‘Statue of Unity’ also has such a centre that will further the spirit of ‘Ek Bharat Shreshtha Bharat.'  https://t.co/pFepVxtTP7",en,[]
1836,narendramodi,2020-10-31,I urged the young civil servants to make decisions guided by only one consideration- national interest.  https://t.co/RT5yXWP9N4,en,[]
1830,narendramodi,2020-10-31,Adorable and admirable! Proud of Esther Hnamte for this rendition.,en,[]
1832,narendramodi,2020-10-31,Inaugurated sea plane services between Ahmedabad and Kevadia. This service will boost tourism and help the local economy.  https://t.co/KWpF9tXAXA,en,[]
1833,narendramodi,2020-10-31,"Best wishes to Assam’s hardworking CM Shri @sarbanandsonwal Ji. Under his leadership, Assam is making remarkable progress in various sectors. I pray for his long and healthy life.",en,[]
1834,narendramodi,2020-10-31,"More than the chair a civil servant occupies, it is the work he or she does that leaves a lasting impact.  https://t.co/2GFTQ3cJP9",en,[]
1835,narendramodi,2020-10-31,"Be it in the civil services or beyond, energy, creativity and freshness are very important.  https://t.co/Vpf5U1F73v",en,[]
1837,narendramodi,2020-10-31,"Today’s Aarambh session was held with young officers who will begin their careers at a time when India marks 75 years of freedom and they would be in important positions when we mark 100 years of freedom. Thus, their efforts will have a major impact in these crucial 25 years.  https://t.co/FXu5NcWk7p",en,[]
1844,narendramodi,2020-10-31,India pays homage to Sardar Patel. Watch from Kevadia.  https://t.co/nU3CKUHygg,en,[]
1842,narendramodi,2020-10-31,Speaking at Aarambh 2020. Watch  https://t.co/qsDE50UPUT,en,[]
1843,narendramodi,2020-10-31,"Shri Ramrao Bapu Maharaj Ji will be remembered for his service to society and rich spiritual knowledge. He worked tirelessly to alleviate poverty and human suffering. I had the honour of meeting him a few months ago. In this sad hour, my thoughts are with his devotees. Om Shanti.  https://t.co/o1LjExjSWH",en,[]
1845,narendramodi,2020-10-31,Tributes to our former PM Smt. Indira Gandhi Ji on her death anniversary.,en,[]
1811,narendramodi,2020-11-01,Great support for NDA in West Champaran. Watch.  https://t.co/vqBRmx4Spm,en,[]
1820,narendramodi,2020-11-01,"Andhra Pradesh is synonyms with hardwork and compassion. People belonging to AP have gone on to excel in several fields. On AP’s Formation Day, my greetings to the people of the state and best wishes for the their developmental aspirations.",en,[]
1819,narendramodi,2020-11-01,Speaking at a rally in Chhapra. Watch.  https://t.co/5eGQbQDHwZ,en,[]
1828,narendramodi,2020-11-01,"Karnataka Rajyotsava greetings to my sisters and brothers of Karnataka. Powered by the strength and skills of the people of the state, Karnataka is scaling new heights of progress. I pray for the happiness and good health of the people of Karnataka.",en,[]
1824,narendramodi,2020-11-01,"Kerala Piravi day wishes to the wonderful people of Kerala, who have always made indelible contributions to India’s growth. Kerala’s natural beauty has made it among the most popular destinations, drawing people from all over the world. Praying for Kerala’s continuous progress.",en,[]
1802,narendramodi,2020-11-02,I strongly condemn the cowardly terrorist attack at Kabul University today. Our prayers are with the families of the victims and the injured. We will continue to support Afghanistan's brave struggle against terrorism.,en,[]
1805,narendramodi,2020-11-02,"Sri Guru Ramdas Ji placed great emphasis on serving others, ending all forms of inequality and discrimination. His quest for a kind and harmonious society inspires us all. Greetings on the Parkash Purab of Sri Guru Ramdas Ji.",en,[]
1804,narendramodi,2020-11-02,Had a wonderful interaction with Shahzada Husain Burhanuddin. He talked about the commendable community service efforts of the Dawoodi Bohra community.  https://t.co/GvZphLiUdt,en,[]
1796,narendramodi,2020-11-03,Addressing an election rally in Saharsa. Here is my speech.  https://t.co/SpzObkXia6,en,[]
1797,narendramodi,2020-11-03,People from all sections of society have joined our rally Forbesganj. Watch.  https://t.co/E3X1NyN8g0,en,[]
1798,narendramodi,2020-11-03,Deeply shocked and saddened by the dastardly terror attacks in Vienna. India stands with Austria during this tragic time. My thoughts are with the victims and their families.,en,[]
1799,narendramodi,2020-11-03,The demise of noted violinist Shri TN Krishnan leaves a big void in the world of music. His works beautifully encapsulated a wide range of emotions and strands of our culture. He was also an outstanding mentor to young musicians. Condolences to his family and admirers. Om Shanti.,en,[]
1800,narendramodi,2020-11-03,"Today, there are by-polls taking place in various places across India. I urge those voting in these seats to vote in large numbers and strengthen the festival of democracy.",en,[]
1774,narendramodi,2020-11-04,"At 6 PM tomorrow, 5th November, I would be joining the Virtual Global Investor Roundtable via video conferencing. Will be speaking about India’s reforms and opportunities for investors in our country. Do watch the speech.  https://t.co/Phq4CmPvOP",en,[]
1786,narendramodi,2020-11-04,Anguished by the loss of lives due to a fire in a godown in Ahmedabad. Condolences to the bereaved families. Prayers with the injured. Authorities are providing all possible assistance to the affected.,en,[]
1763,narendramodi,2020-11-05,"An exciting period of progress awaits.   Come, be a part of this journey.   Come, invest in India.  https://t.co/Zf7MkpQWiR",en,[]
1764,narendramodi,2020-11-05,"India offers vibrant opportunities in sectors like agriculture, technology and human resource development.  https://t.co/6oRlAwZWDD",en,[]
1765,narendramodi,2020-11-05,"India’s diversity is our strength.   In one nation there are many markets, many opportunities to be harnessed.  https://t.co/tLIxUHdPib",en,[]
1766,narendramodi,2020-11-05,Building a New India free from the problematic old practices.  https://t.co/9I2mkDzXQK,en,[]
1767,narendramodi,2020-11-05,"Through the fight against the global pandemic, the world saw India’s strengths such as:  A sense of responsibility.   A spirit of compassion.    National unity.   The spark of innovation.  https://t.co/333qK9lfYq",en,[]
1770,narendramodi,2020-11-05,Committed to furthering ‘Ease of Doing Business’ and making India a tech hub!   GoI has significantly simplified Other Service Provider (OSP) guidelines of the Telecom Department.   Compliance burdens of BPO industry will be greatly reduced due to this.  https://t.co/Wi0h3Bl2OC,en,[]
1769,narendramodi,2020-11-05,Now:  Registration requirement for OSPs has been done away with altogether.  The BPO industry engaged in data related work is out of the ambit of OSP regulations.  Many other requirements have been done away with.   These steps will further flexibility and productivity.,en,[]
1771,narendramodi,2020-11-05,My congratulations to H.E. John Pombe Magufuli for being sworn-in as President of Tanzania! I look forward to working with him to further strengthen the long-standing friendship between our countries. @MagufuliJP,en,[]
1772,narendramodi,2020-11-05,Speaking at the Virtual Global Investor Roundtable. Watch.  https://t.co/Vo4wkJGaHt,en,[]
1768,narendramodi,2020-11-05,India’s IT sector is our pride.   The prowess of this sector is recognised globally.   We are committed to doing everything possible to ensure a conducive environment for growth and innovation in India.   Today’s decisions will especially encourage young talent in the sector!,en,[]
1762,narendramodi,2020-11-06,Speaking at the India-Italy Virtual Summit with PM @GiuseppeConteIT.  https://t.co/c2fcw7y7J3,en,[]
1761,narendramodi,2020-11-06,"Looking forward to address the Annual Convocation of @iitdelhi at 11 AM tomorrow. Congratulations to all the graduating students and their parents, teachers as well as the support staff on this momentous occasion.   India is proud of IIT-Delhi’s rich contributions to our nation.",en,[]
1760,narendramodi,2020-11-06,"Thank you, PM @GiuseppeConteIT for the productive exchange of views during our virtual summit today! We reviewed all aspects of the growing India-Italy cooperation. I share your ambition for taking our partnership to new heights in the post-COVID world.   https://t.co/I9TreDiVHF",en,[]
1756,narendramodi,2020-11-07,"Today, five years ago, India took a historic step towards ensuring the well-being of our great soldiers, who courageously protect our nation. #5YearsOfOROP is a momentous occasion. India waited for OROP for decades.   I salute our veterans for their remarkable service!  https://t.co/VmZUsJCAJP",en,['5yearsoforop']
1755,narendramodi,2020-11-07,My address at the Annual Convocation of @iitdelhi.  https://t.co/t6RlqjVvEv,en,[]
1754,narendramodi,2020-11-07,"I congratulate @ISRO and India's space industry for the successful launch of PSLV-C49/EOS-01 Mission today. In the time of COVID-19, our scientists overcame many constraints to meet the deadline.",en,[]
1753,narendramodi,2020-11-07,"Nine satellites, including four each from the US and Luxembourg and one from Lithuania, have also been launched in the Mission.",en,[]
1751,narendramodi,2020-11-07,Kudos to the bright youngsters immersed in powering India’s sweet revolution. What they are doing today will help our future!,en,[]
1750,narendramodi,2020-11-07,"The Ro-Pax ferry service will improve ‘Ease of Living’ and boost economic prosperity. Here’s how the ferry looks, an evening before the launch.  https://t.co/gsbs7ZPz1r",en,[]
1749,narendramodi,2020-11-07,"Congratulations @JoeBiden on your spectacular victory! As the VP, your contribution to strengthening Indo-US relations was critical and invaluable. I look forward to working closely together once again to take India-US relations to greater heights.  https://t.co/yAOCEcs9bN",en,[]
1748,narendramodi,2020-11-07,"Heartiest congratulations @KamalaHarris! Your success is pathbreaking, and a matter of immense pride not just for your chittis, but also for all Indian-Americans. I am confident that the vibrant India-US ties will get even stronger with your support and leadership.",en,[]
1744,narendramodi,2020-11-08,"Demonetisation has helped reduce black money, increase tax compliance and formalization and given a boost to transparency.   These outcomes have been greatly beneficial towards national progress.  #DeMolishingCorruption  https://t.co/A8alwQj45R",en,['demolishingcorruption']
1745,narendramodi,2020-11-08,"Went to Advani Ji’s residence to wish him on his birthday. It is always a delight to spend time with him. For Karyakartas like me, Advani Ji’s support and guidance remain invaluable. His contributions to nation building are immense.  https://t.co/RO5nedXpj4",en,[]
1746,narendramodi,2020-11-08,Next generation transport and infrastructure for Gujarat. #ConnectingIndia  https://t.co/LHMx0IwOdK,en,['connectingindia']
1732,narendramodi,2020-11-09,"Father Vallés endeared himself to many, especially in Gujarat. He distinguished himself in diverse areas such as mathematics and Gujarati literature. He was also passionate about serving society. Saddened by his demise. May his soul rest in peace.",en,[]
1731,narendramodi,2020-11-09,"Diwali is approaching. Inspired by the festive spirit, let us spread brightness, happiness and prosperity. Support Indian talent!  #Local4Diwali",en,['local4diwali']
1737,narendramodi,2020-11-09,Inaugurating various development works in Varanasi.  https://t.co/dGJswQi68N,en,[]
1721,narendramodi,2020-11-10,"In Uttar Pradesh, the pro-people policies of the Centre and UP Government under @myogiadityanath Ji have endeared our party to the citizens. They have given unequivocal support to the BJP, for which I express gratitude. I also appreciate the good work of the @BJP4UP Unit.",en,[]
1730,narendramodi,2020-11-10,Speaking at the SCO Summit.  https://t.co/WS136xN3Vz,en,[]
1727,narendramodi,2020-11-10,"I bow to the great Dattopant Thengadi Ji on the special occasion of his birth centenary. He will always be remembered for his unwavering commitment to national progress and welfare of our hardworking workers, who play a big role in India’s economic growth.",en,[]
1726,narendramodi,2020-11-10,I thank the people of Manipur for once again reposing faith in the development agenda of BJP! Congratulations to @BJP4Manipur for the phenomenal wins in the by-polls. These victories will strengthen the State Government under @NBirenSingh Ji and help fulfil people’s aspirations.,en,[]
1728,narendramodi,2020-11-10,Best wishes for a speedy recovery and good health to President @ZelenskyyUa.,en,[]
1724,narendramodi,2020-11-10,The @BJP4Karnataka’s victories in Rajarajeshwarinagar and Sira are extremely special. It reaffirms the people’s unwavering faith in the reform agenda of the Centre and State Government under @BSYBJP Ji. I thank the people for their support and laud the efforts of our Karyakartas.,en,[]
1723,narendramodi,2020-11-10,Bond between the people of Gujarat &amp; BJP is unbreakable! This affection is again seen in the 8 by-polls where @BJP4Gujarat made a clean sweep. I thank the people of Gujarat for the support. I appreciate the work of the local unit and the state government under @vijayrupanibjp Ji.,en,[]
1722,narendramodi,2020-11-10,"Powered by the progressive agenda of the Government under @ChouhanShivraj and the hardwork of @BJP4MP, our Party has emerged as the unparalleled choice of the people. I thank the people of MP for blessing BJP in the by-polls held across the state. Their affection is invaluable.",en,[]
1725,narendramodi,2020-11-10,I thank the people of Dubbak for blessing @BJP4Telangana. This is a historic win and gives us strength to serve the state with greater vigour. Our Karyakartas worked very hard and I laud their noteworthy efforts in furthering BJP’s development agenda.,en,[]
1691,narendramodi,2020-11-11,Had an excellent conversation with DG of @WHO @DrTedros. We discussed the vast potential of traditional medicine for promoting health and wellness in the world.  I also assured India's support to WHO and the world community in the fight against COVID-19.   https://t.co/IjvFRMOzUv,en,[]
1706,narendramodi,2020-11-11,"Birthday wishes to Nagaland CM Mr. @Neiphiu_Rio. He is one of the senior most leaders from the Northeast, who has been serving the region and the people of Nagaland for decades. I pray for his long and healthy life.",en,[]
1699,narendramodi,2020-11-11,Speaking from the @BJP4India HQ.  https://t.co/alOGjRcJgV,en,[]
1700,narendramodi,2020-11-11,"My heartfelt condolences on the sad demise of His Royal Highness Prince Khalifa bin Salman Al Khalifa, Prime Minister of the Kingdom of Bahrain. In this moment of grief, our thoughts and prayers are with HM the King of Bahrain, the royal family and the people of Bahrain.",en,[]
1701,narendramodi,2020-11-11,Continuation and Revamping of the Scheme for Financial Support to Public Private Partnerships in Infrastructure Viability Gap Funding Scheme will boost productive &amp; efficient infrastructure creation and be hugely beneficial to people across the nation.  https://t.co/NJMmQHAKYE,en,[]
1702,narendramodi,2020-11-11,"Cabinet decision of PLI scheme for 10 sectors will boost manufacturing, give opportunities to youth while making India a preferred investment destination. This is an important step towards improving our competitiveness &amp; realising an Aatmanirbhar Bharat.  https://t.co/KDQvMEBubJ",en,[]
1703,narendramodi,2020-11-11,Inaugurating Office-cum-Residential Complex of Cuttack Bench of ITAT.  #TransparencyInTaxation  https://t.co/Hdp90nBLTQ,en,['transparencyintaxation']
1704,narendramodi,2020-11-11,Maulana Azad and Acharya Kripalani  are remembered as exemplary stalwarts who made outstanding contributions to national progress. They devoted themselves towards empowering the lives of the poor and youth. I bow to them on their Jayanti. Their ideals continue to motivate us.,en,[]
1705,narendramodi,2020-11-11,I thank the people of Valmiki Nagar Lok Sabha seat for blessing NDA with their support in the by-poll. I congratulate Shri Sunil Kumar Ji on his win and wish him the very best for his Parliamentary tenure. I also laud the efforts of the NDA family that worked hard on the ground.,en,[]
1680,narendramodi,2020-11-12,Congratulations to Daw Aung San Suu Kyi &amp; NLD for victory in the elections. The successful conduct of polls is another step in the ongoing democratic transition in Myanmar. I look forward to continuing to work with you to strengthen our traditional bonds of friendship. @MyanmarSC,en,[]
1686,narendramodi,2020-11-12,"Today’s Aatmanirbhar Bharat Package continues our efforts to help all sections of society. These initiatives will help in creating jobs, alleviate stressed sectors, ensure liquidity, boost manufacturing, energise real-estate sector &amp; support farmers.  https://t.co/lBbDdebk1W",en,[]
1687,narendramodi,2020-11-12,Matter of immense pride that a Swami Vivekananda statue is being unveiled in JNU.  https://t.co/OvXTVpPWMe,en,[]
1689,narendramodi,2020-11-12,Speaking at the 17th ASEAN-India Summit.  https://t.co/z87EjxG93l,en,[]
1690,narendramodi,2020-11-12,"At 6:30 this evening, will unveil a statue of Swami Vivekananda at the JNU campus and share my thoughts on the occasion. The programme will be held via video conferencing. I look forward to the programme this evening.",en,[]
1678,narendramodi,2020-11-13,Furthering the popularity of Ayurveda in India. #AyurvedaDay  https://t.co/iuiADCnqsY,en,['ayurvedaday']
1677,narendramodi,2020-11-13,"This Diwali, let us also light a Diya as a #Salute2Soldiers who fearlessly protect our nation. Words can’t do justice to the sense of gratitude we have for our soldiers for their exemplary courage. We are also grateful to the families of those on the borders.  https://t.co/UAKqPLvKR8",en,['salute2soldiers']
1660,narendramodi,2020-11-14,"Shri Kailash Sarang Ji made stupendous efforts to strengthen the BJP across Madhya Pradesh. He will be remembered as a compassionate and hardworking leader, committed to MP’s progress. Anguished by his demise. Condolences to his family and well-wishers. Om Shanti.",en,[]
1661,narendramodi,2020-11-14,Some more glimpses from Longewala earlier today.  https://t.co/aZQaRHTlxi,en,[]
1662,narendramodi,2020-11-14,"Laid a wreath at the war memorial at Longewala, Rajasthan.  https://t.co/ULt7estyb2",en,[]
1664,narendramodi,2020-11-14,Interacted with our air warriors and brave soldiers and security personnel at Jaisalmer.  https://t.co/oZA9ivar2p,en,[]
1665,narendramodi,2020-11-14,"Every year, I cherish spending Diwali with our security forces. It is a way of reaffirming our solidarity with them, as they bravely protect the nation and ensure our country can scale new heights of progress.   Here are some glimpses from Longewala today.  https://t.co/hhtj4S7Gyp",en,[]
1663,narendramodi,2020-11-14,It is important that the coming generations know about the bravery with which our soldiers and security forces ensured that India is safe from the evil designs of those who eyed our territory.  https://t.co/OwFRM7bpc3,en,[]
1674,narendramodi,2020-11-14,"India is proud of our forces, who protect our nation courageously.  https://t.co/3VyP0WusDf",en,[]
1657,narendramodi,2020-11-15,"Shri Soumitra Chatterjee’s death is a colossal loss to the world of cinema, cultural life of West Bengal and India. Through his works, he came to embody Bengali sensibilities, emotions and ethos. Anguished by his demise. Condolences to his family and admirers. Om Shanti.",en,[]
1651,narendramodi,2020-11-16,"At 12:30 today afternoon, will unveil the ‘Statue of Peace’ to mark the 151st Jayanti celebrations of Jainacharya Shree Vijay Vallabh Surishwer Ji Maharaj. Do watch the programme.",en,[]
1645,narendramodi,2020-11-16,Congratulations to @NitishKumar Ji on taking oath as Bihar’s CM. I also congratulate all those who took oath as Ministers in the Bihar Government. The NDA family will work together for the progress of Bihar. I assure all possible support from the Centre for the welfare of Bihar.,en,[]
1638,narendramodi,2020-11-17,"I also conveyed warm congratulations for VP-elect @KamalaHarris. Her success is a matter of great pride and inspiration for members of the vibrant Indian-American community, who are a tremendous source of strength for Indo-US relations.",en,[]
1639,narendramodi,2020-11-17,"Spoke to US President-elect @JoeBiden on phone to congratulate him. We reiterated our firm commitment to the Indo-US strategic partnership and discussed our shared priorities and concerns - Covid-19 pandemic, climate change, and cooperation in the Indo-Pacific Region.",en,[]
1640,narendramodi,2020-11-17,Addressing 3rd Annual Bloomberg New Economy Forum.  https://t.co/QnSW1pzpNf,en,[]
1642,narendramodi,2020-11-17,Speaking at the BRICS Summit.  https://t.co/e2X66cZ5so,en,[]
1643,narendramodi,2020-11-17,"This month’s #MannKiBaat is on the 29th. I have already received many interesting inputs and anecdotes about inspiring life journeys. Keep sharing your thoughts on NaMo App, MyGov or record your message on 1800-11-7800.   https://t.co/hjRNQEKcDv",en,['mannkibaat']
1644,narendramodi,2020-11-17,"Every #MannKiBaat we celebrate the accomplishments of outstanding people, working for societal good. But, for every one example shared, there are many I am unable to share due to paucity of time. But, I do read many of the inputs and they are truly valuable.",en,['mannkibaat']
1641,narendramodi,2020-11-17,My intervention during the BRICS Summit.  https://t.co/amMz0bw1ro,en,[]
1637,narendramodi,2020-11-18,One of the areas that requires global attention in the post-COVID era is ensuring urban rejuvenation.  https://t.co/rvuM17BN6a,en,[]
1636,narendramodi,2020-11-18,The need of the hour:  Affordable housing.   Sustainable mobility.  https://t.co/K8jQicm0j0,en,[]
1635,narendramodi,2020-11-18,"India offers investors exactly what they need...  Come, invest in India.  https://t.co/r7Cb455sid",en,[]
1634,narendramodi,2020-11-18,Saddened by the accident in Vadodara. My thoughts are with those who lost their loved ones. Praying that the injured recover soon. The administration is providing all possible assistance at the site of the accident.,en,[]
1633,narendramodi,2020-11-18,"Smt. Mridula Sinha Ji will be remembered for her efforts towards public service. She was also a proficient writer, making extensive contributions to the world of literature as well as culture. Anguished by her demise. Condolences to her family and admirers. Om Shanti.  https://t.co/EmYWcFEb5g",en,[]
1632,narendramodi,2020-11-18,"Will be addressing the Bengaluru Tech Summit at 11 AM tomorrow, 19th November. Looking forward to interacting with the best minds from the world of technology, start-ups and innovation.  https://t.co/dyg5dUFgvk",en,[]
1624,narendramodi,2020-11-19,The Information Era is different from the Industrial Era. The Information Era brings many opportunities that our youth can harness.  https://t.co/gUYeBCWKfq,en,[]
1620,narendramodi,2020-11-19,"Was pleased to hold the India-Luxembourg Summit with PM @Xavier_Bettel in virtual format today. We agreed on the potential to further deepen &amp; expand our growing bilateral exchanges, especially in the economic realm. I welcome Luxembourg joining the International Solar Alliance.",en,[]
1623,narendramodi,2020-11-19,The Government of India is working towards policy friendly measures for the IT industry.  https://t.co/Xnjq4AAVxn,en,[]
1625,narendramodi,2020-11-19,"The COVID-19 global pandemic has witnessed unparalleled tech adoption, be it at home, in style of work, healthcare and education.  https://t.co/C5U9x2SAS0",en,[]
1621,narendramodi,2020-11-19,Speaking at the first ever India-Luxembourg bilateral summit with PM @Xavier_Bettel.  https://t.co/xL3M2UJGCv,en,[]
1627,narendramodi,2020-11-19,"Over the past few days, I have been reading, 'A New Idea of India: Individual Rights in a Civilisational State’ by two bright minds @harshmadhusudan and @RMantri. Their work makes rich contributions to intellectual discourse. I hope you read it too...    https://t.co/fcAiPr4mM4",en,[]
1626,narendramodi,2020-11-19,Digital India has played a pivotal role in transforming the lives of the poor and marginalised.  https://t.co/krC6p4oO11,en,[]
1622,narendramodi,2020-11-19,Invigorating the defence sector with latest technology.  https://t.co/GxKhLucICE,en,[]
1629,narendramodi,2020-11-19,Addressing the Bengaluru Tech Summit.  https://t.co/OJ84I7DP1W,en,[]
1628,narendramodi,2020-11-19,"On World Toilet Day, India strengthens its resolve of #Toilet4All. The last few years have seen an unparalleled achievement of providing hygienic toilets to crores of Indians. It has brought tremendous health benefits along with dignity, especially to our Nari Shakti.",en,['toilet4all']
1619,narendramodi,2020-11-20,Boosting ties with Bhutan.  https://t.co/LvRhjJNvoE,en,[]
1618,narendramodi,2020-11-20,Neutralising of 4 terrorists belonging to Pakistan-based terrorist organisation Jaish-e-Mohammed and the presence of large cache of weapons and explosives with them indicates that their efforts to wreak major havoc and destruction have once again been thwarted.,en,[]
1617,narendramodi,2020-11-20,"Our security forces have once again displayed utmost bravery and professionalism. Thanks to their alertness, they have defeated a nefarious plot to target grassroots level democratic exercises in Jammu and Kashmir.",en,[]
1615,narendramodi,2020-11-20,"At 11 AM tomorrow, 21st November, I would be addressing the Convocation of PDPU, Gandhinagar. Will also be inaugurating various Centres that would boost research, innovation and learning at PDPU.  https://t.co/muUer7MjUi",en,[]
1614,narendramodi,2020-11-20,"Held a meeting to review India’s vaccination strategy and the way forward. Important issues related to progress of vaccine development, regulatory approvals and procurement were discussed.  https://t.co/nwZuoMFA0N",en,[]
1613,narendramodi,2020-11-20,"Reviewed various issues like prioritisation of population groups, reaching out to HCWs, cold-chain Infrastructure augmentation, adding vaccinators and tech platform for vaccine roll-out.",en,[]
1600,narendramodi,2020-11-21,We offered India's IT prowess to further develop digital facilities for efficient functioning of the #G20.,en,['g20']
1601,narendramodi,2020-11-21,Transparency in our processes helps in inspiring our societies to fight crisis collectively and with confidence. Spirit of trusteeship towards planet Earth will inspire us for a healthy and holistic lifestyle. #G20RiyadhSummit,en,['g20riyadhsummit']
1602,narendramodi,2020-11-21,Multi-skilling and re-skilling to build a talent pool will enhance dignity and resilience of our workers. Value of new technologies should be measured by their benefit to humanity. #G20RiyadhSummit,en,['g20riyadhsummit']
1603,narendramodi,2020-11-21,"At the #G20 Summit, I put forward a need to develop a new global index based on talent, technology, transparency and trusteeship towards the planet.",en,['g20']
1604,narendramodi,2020-11-21,Had a very fruitful discussion with G20 leaders. Coordinated efforts by the largest economies of the world will surely lead to faster recovery from this pandemic. Thanked Saudi Arabia for hosting the Virtual Summit. #G20RiyadhSummit,en,['g20riyadhsummit']
1612,narendramodi,2020-11-21,Addressing the students of PDPU during their Convocation.  https://t.co/TI34n8PykZ,en,[]
1611,narendramodi,2020-11-21,"Interacting with students of PDPU is special.   This is a University I have had the honour of being closely associated with since its start.   Over the years, it has drawn fine talent from all over India and has been at the forefront of pioneering research in the energy sector.  https://t.co/5CtUIhmK5X",en,[]
1599,narendramodi,2020-11-22,Harnessing #JalShakti4UP. Watch.  https://t.co/ZKtykwgbQ9,en,['jalshakti4up']
1598,narendramodi,2020-11-22,Spoke to Shri Mulayam Singh Yadav Ji and greeted him on his birthday. He is one of the senior-most and experienced leaders of our country who is passionate about agriculture and rural development. I pray for his long and healthy life.,en,[]
1589,narendramodi,2020-11-22,"Underlined India’s civilizational commitment to harmony between humanity and nature, and our success in increasing renewable energy and biodiversity. #G20RiyadhSummit",en,['g20riyadhsummit']
1592,narendramodi,2020-11-22,Speaking at the #G20RiyadhSummit.  https://t.co/lCqzRQnKhD,en,['g20riyadhsummit']
1591,narendramodi,2020-11-22,Was honoured to address #G20 partners again on the 2nd day of the Virtual Summit hosted by Saudi Arabia.  Reiterated the importance of reforms in multilateral organizations to ensure better global governance for faster post-COVID recovery.,en,['g20']
1590,narendramodi,2020-11-22,"Highlighted India’s efforts for inclusive development, especially women, through a participatory approach.   Emphasized that an Aatmanirbhar Bharat will be a strong pillar of a resilient post-COVID world economy and Global Value Chains. #G20RiyadhSummit",en,['g20riyadhsummit']
