,username,date,tweet,language,hashtags
330,emmanuelmacron,2021-02-18,"Il nous faut soutenir l’adoption de solutions de cybersécurité par toutes les organisations, privées comme publiques. Je pense en particulier aux hôpitaux et aux collectivités territoriales. Pour y arriver, nous allons donner de nouveaux moyens à l’ANSSI.",fr,[]
322,emmanuelmacron,2021-02-19,"Nous sommes capables de faire de rêves fous des réalités lorsque l’on conjugue nos efforts ! L’aventure spatiale, c’est cela. Les Nations, ensemble, pour réussir.  https://t.co/nERrM1tfxY",fr,[]
321,emmanuelmacron,2021-02-19,"Avec les dirigeants du G7, nos priorités pour 2021 sont claires : tout faire pour vaincre le virus, s'assurer d'une distribution équitable et efficace du vaccin, être solidaires avec les pays les plus vulnérables, relancer nos économies et accélérer la transition écologique.  https://t.co/EVteqEtuCE",fr,[]
320,emmanuelmacron,2021-02-19,"À la conférence de Munich sur la sécurité, j'ai plaidé pour un agenda transatlantique renouvelé autour d'un multilatéralisme qui produit des résultats, qui agit très concrètement pour réduire les inégalités et lutte contre la haine en ligne. Tous ces défis se relèveront ensemble.",fr,[]
319,emmanuelmacron,2021-02-19,"Le continent africain a besoin de vacciner tous ses soignants pour permettre à son système de santé de résister. Je lance un appel : Européens, Américains, nous pouvons fournir à l'Afrique les 13 millions de doses de vaccins nécessaires. Soyons solidaires, soyons efficaces.  https://t.co/PJ836fvC8e",fr,[]
318,emmanuelmacron,2021-02-22,"Nous devons accélérer ensemble la production de vaccins via des partenariats industriels. Tout en poursuivant sa recherche, Sanofi va prendre en charge plusieurs étapes de fabrication du vaccin de Johnson &amp; Johnson pour répondre rapidement à la demande européenne et mondiale.  https://t.co/TrlJoj2sBI",fr,[]
313,emmanuelmacron,2021-02-23,"Longtemps invisible, la précarité menstruelle étudiante est une injustice que nous ne pouvons plus tolérer. Sensibilisés et alertés par les associations, nous avons décidé de mettre à disposition des protections périodiques gratuites dans les CROUS dès les prochaines semaines.",fr,[]
314,emmanuelmacron,2021-02-23,"Chacun de nous participe à la Ferme France, en consommant local, en consommant français. Ce choix fait toute la différence. C'est le bon. Encourageons-le. Rendez-vous sur  https://t.co/Ccd1qCZWwO !",fr,[]
316,emmanuelmacron,2021-02-23,Ces femmes et ces hommes sont la septième génération à cultiver la terre et à élever des animaux ici à la Ferme d’Étaules. La septième génération engagée pour nourrir les Français !  https://t.co/xAY9aQx43z,fr,[]
315,emmanuelmacron,2021-02-23,À tous nos agriculteurs : merci de nous nourrir !,fr,[]
317,emmanuelmacron,2021-02-23,"Une production céréalière pour le bétail et la vente locale, des brebis, des porcs, des chevaux, un travail en circuits courts : la Ferme d’Étaules en Côte-d’Or est un exemple formidable de ce que nos agriculteurs sont capables d'accomplir ! Fierté française.  https://t.co/P9WbqWlhZR",fr,[]
312,emmanuelmacron,2021-02-28,"Le sport nous rassemble, nous fait rêver, nous fait nous dépasser. Il est une part de notre identité. Des plus grands moments de gloire, aux défaites plus amères, depuis 75 ans aujourd’hui, L’Équipe est plus qu’un rituel, il est dans le cœur des Français.  https://t.co/M221g7hzxu",fr,[]
299,emmanuelmacron,2021-03-01,Donnons à nos jeunes toutes leurs chances !  https://t.co/ISnq8eIpbK,fr,[]
300,emmanuelmacron,2021-03-01,"Par manque d’information, isolement ou difficultés de mobilité, certains font face à des obstacles pour accéder à la vaccination. Nous ne les oublions pas ! En Seine-Saint-Denis, le centre de vaccination Bobigny-Drancy leur est consacré. Il va vers eux, informe et accompagne.  https://t.co/K5Smqmznbe",fr,[]
301,emmanuelmacron,2021-03-01,"Au centre de vaccination Bobigny-Drancy, j'ai rencontré ces femmes et ces hommes qui font le choix de la vaccination. Pour se protéger eux-mêmes. Pour protéger les autres.  https://t.co/EUvFsAZIcP",fr,[]
303,emmanuelmacron,2021-03-01,"Avec  https://t.co/seWzi23Q29, nous proposons dès aujourd’hui une bourse de milliers de stages pour aider les étudiants dans leur insertion professionnelle.",fr,[]
304,emmanuelmacron,2021-03-01,"Le plan « 1 jeune, 1 solution » porte ses fruits. De nouveaux services vont être développés sur  https://t.co/seWzi23Q29 et s’adresseront aux étudiants. Cette plateforme étant ouverte à tous, elle doit être le réseau de ceux qui n’en ont pas.",fr,[]
302,emmanuelmacron,2021-03-01,"Avec  https://t.co/seWzi23Q29, nous proposerons dès avril un service de mentorat pour les jeunes. 100 000 jeunes seront suivis dès 2021 par des adultes volontaires pour les aider dans leurs parcours.",fr,[]
306,emmanuelmacron,2021-03-01,"Pour les jeunes précaires, éloignés de l’emploi, nous multiplions les passerelles vers l’activité. En 2020, 600 000 jeunes sont entrés dans un parcours d’insertion vers l’emploi. Objectif 2021 : 1 million. Avec les missions locales, avec Pôle emploi, on continue !",fr,[]
307,emmanuelmacron,2021-03-01,"À chaque jeune, une solution : plus de 100 000 offres d’emploi et d’alternance sont accessibles en quelques clics, quels que soient le parcours, l'expérience, ou le niveau d’étude. Rendez-vous sur  https://t.co/seWzi23Q29",fr,[]
308,emmanuelmacron,2021-03-01,"Pour tous les jeunes, avec le plan « 1 jeune, 1 solution », les entreprises se mobilisent ! Plus de 2000 structures sont déjà engagées - PME, ETI et grands groupes. Entreprises, rejoignez le mouvement :  https://t.co/Gyg4fgsDYv",fr,[]
309,emmanuelmacron,2021-03-01,"Malgré la crise, le niveau d’apprentissage est historique : 500 000 contrats signés en 2020 ! Les embauches se sont maintenues entre août et décembre : 1,2 million de nouveaux contrats en CDI ou CDD de + de 3 mois. Le plan « 1 jeune, 1 solution » porte ses fruits et se poursuit.",fr,[]
310,emmanuelmacron,2021-03-01,"Notre cap est clair : 1 jeune, 1 solution.",fr,[]
311,emmanuelmacron,2021-03-01,"Aider. Secourir. Former. Ces 3 mots les animent. En cette journée mondiale, je salue le volontarisme des 32 000 bénévoles de la Protection Civile. S'engager pour les autres, c'est cela faire Nation.",fr,[]
305,emmanuelmacron,2021-03-01,"Pour les 35 000 jeunes âgés de 16 à 18 ans en situation de décrochage scolaire, l’Afpa est là, elle remobilise par un accompagnement pendant quatre mois pour préparer un projet d'insertion professionnelle et sociale.",fr,[]
298,emmanuelmacron,2021-03-03,"La France appelle à mettre immédiatement un terme à la répression en Birmanie, à libérer les personnes détenues et à respecter le choix démocratique du peuple birman exprimé lors des dernières élections. Nous sommes à vos côtés.",fr,[]
296,emmanuelmacron,2021-03-05,"Dans le monde, 74 millions d'enfants souffrent de la faim. 36 millions de plus qu'avant la pandémie. Pour se nourrir, des millions d’enfants dépendent des repas à la cantine. La fermeture des écoles a de graves répercussions. Il nous faut agir rapidement.  https://t.co/9HnnVeEa2G",fr,[]
295,emmanuelmacron,2021-03-05,"Avec David Beasley du @WFP, nous sommes convenus d'unir nos efforts pour lutter contre la faim.  https://t.co/TSurOGavI2",fr,[]
294,emmanuelmacron,2021-03-05,"Si nous ne stoppons pas vite le virus dans le monde, 24 millions d'écoliers ne reprendront pas l’école. Ils n'auront plus accès aux cantines. Or, c'est la seule solution pour des millions d’enfants. Nous allons amplifier notre soutien aux programmes d’alimentation scolaire.",fr,[]
293,emmanuelmacron,2021-03-05,"Lutter contre la faim, cela passe par le développement d'initiatives comme la Grande Muraille Verte au Sahel qui permet tout à la fois de développer l'agriculture, de créer des emplois, de produire des aliments, tout en agissant contre le réchauffement climatique.",fr,[]
292,emmanuelmacron,2021-03-05,"Avec le Programme Alimentaire Mondial, nous allons amplifier notre action. J’appelle la communauté internationale à se mobiliser avec nous, à soutenir la coalition mondiale de l’alimentation scolaire proposée par le @WFP. Nous pouvons changer les choses !",fr,[]
291,emmanuelmacron,2021-03-07,"Olivier Dassault aimait la France. Capitaine d’industrie, député, élu local, commandant de réserve dans l’armée de l’air : sa vie durant, il ne cessa de servir notre pays, d’en valoriser les atouts. Son décès brutal est une grande perte. Pensées à sa famille et à ses proches.",fr,[]
290,emmanuelmacron,2021-03-08,L’égalité entre les femmes et les hommes. C'est notre objectif.  https://t.co/LDm3KDYT1l,fr,[]
289,emmanuelmacron,2021-03-08,La force du collectif permet de changer les choses ! Merci à toutes celles et ceux qui s’engagent.,fr,[]
288,emmanuelmacron,2021-03-09,"Permettre à nos parents, nos grands-parents de se faire vacciner, c'est les protéger. Et c'est l'espoir de retrouver au plus vite ces moments qui nous manquent à tous. Prenez rendez-vous pour vous ou vos proches sur  https://t.co/42TNhjoG6n  https://t.co/rqva3qTIHP",fr,[]
275,emmanuelmacron,2021-03-11,"Nous avons fait du 11 mars la Journée nationale et européenne d'hommage aux victimes du terrorisme. Souvenons-nous de toutes celles et ceux qui sont tombés. Des victimes à jamais blessées. De ce qui nous fait Nation : la solidarité, nos valeurs, notre unité.  https://t.co/9DeFCP77sF",fr,[]
284,emmanuelmacron,2021-03-11,"La Nation n’oublie pas. Elle n’oublie pas les victimes du terrorisme, ni celles et ceux qui s’engagent. Je veux leur donner la parole :",fr,[]
285,emmanuelmacron,2021-03-11,La Nation n’oublie pas. Nous rendons aujourd’hui hommage à toutes les victimes du terrorisme. #11mars  https://t.co/Cq92yw7afi,fr,['11mars']
274,emmanuelmacron,2021-03-12,"Nous avons des yeux sur Mars... commandés depuis Toulouse ! Main dans la main avec nos partenaires, les équipe du CNES organisent les opérations de recherches du SuperCam embarqué sur le Rover Perseverance. Merci de nous faire rêver !  https://t.co/Nm5d843yFj",fr,[]
273,emmanuelmacron,2021-03-12,C’est une première en France comme en Europe : le Commandement de l’espace vient de conduire son tout premier exercice militaire spatial d’ampleur. Avec nos partenaires européens et américains ! Il s’agit notamment d’évaluer la capacité de protection de nos satellites.  https://t.co/wY672ZSHdi,fr,[]
272,emmanuelmacron,2021-03-13,"La France, vous la servez avec honneur et fidélité. Elle vous reconnaît comme faisant partie des siens. Je suis fier d’avoir naturalisé hier cinq légionnaires.  https://t.co/ULfNurtsfA",fr,[]
263,emmanuelmacron,2021-03-15,"Après la victoire de Franco, Manuel Azaña, le dernier président de la Seconde République espagnole a choisi la France comme refuge, à Montauban. En 1938, son appel à la paix préfigurait l’essence du projet européen. Avec @sanchezcastejon, nous lui rendons hommage.  https://t.co/0mJWWoRQUS",fr,[]
264,emmanuelmacron,2021-03-15,La relance européenne doit être écologique. C'est le sens de notre action.,fr,[]
262,emmanuelmacron,2021-03-15,La Nation n’oublie pas.,fr,[]
265,emmanuelmacron,2021-03-15,"Avec l'Espagne, nous sommes attachés au cadre européen pour l'achat de vaccins et nous souhaitons aller plus loin en développant nos capacités de production en Europe. Bâtissons cette Europe de la santé dont nous avons besoin !",fr,[]
271,emmanuelmacron,2021-03-15,"Il y a dix ans, le peuple syrien se soulevait pacifiquement pour la liberté et la dignité. Nous restons à ses côtés pour répondre aux besoins humanitaires, défendre le droit international, lutter contre l’impunité, trouver enfin une solution politique, la seule possible.",fr,[]
267,emmanuelmacron,2021-03-15,"Nombre de nos concitoyens l’attendaient pour faciliter leur quotidien et vivre pleinement leur appartenance à nos deux pays : avec @sanchezcastejon, nous signons une convention qui ouvre la possibilité d’obtenir la double nationalité, française et espagnole.  https://t.co/skB2ppEKwW",fr,[]
270,emmanuelmacron,2021-03-15,Au peuple syrien je veux dire : nous n’abandonnerons jamais ce combat.,fr,[]
266,emmanuelmacron,2021-03-15,"Sécurité, défense, santé, climat, innovation, numérique : l'Europe doit être en mesure d’agir pour elle-même et par elle-même dans tous les domaines. C'est l'ambition que nous portons avec l'Espagne.",fr,[]
268,emmanuelmacron,2021-03-15,"Bienvenue à Montauban @sanchezcastejon. Forts de notre identité européenne et de notre histoire, nous allons faire de ce sommet une étape importante de la relation entre nos pays. Nous le devons aux 150 000 Français qui vivent en Espagne et aux 190 000 Espagnols en France.",fr,[]
261,emmanuelmacron,2021-03-17,"Merci infiniment à l’ensemble de nos soignants. On sera là. On continuera à prendre les décisions comme on l'a fait depuis le début, pragmatiques, proportionnées, territorialisées, nécessaires. Pour protéger nos plus vulnérables et protéger nos soignants.  https://t.co/foxkOmvVBp",fr,[]
260,emmanuelmacron,2021-03-19,9 ans après nous n’oublions pas.  https://t.co/UjnRmBwJzW,fr,[]
259,emmanuelmacron,2021-03-20,"Plus de 300 millions de personnes dans le monde parlent le Français, langue de partage, de création, d’innovation et de cohésion. Hier, à la veille de la Journée internationale de la Francophonie, j'ai fait le point sur nos engagements avec celles et ceux qui la font rayonner.  https://t.co/ZrpSLpBuJs",fr,[]
258,emmanuelmacron,2021-03-20,"Pour que vive la francophonie, nous soutenons les systèmes éducatifs et la formation, nous encourageons l’usage du français dans la vie économique et diplomatique ainsi que sur Internet et dans les médias, et nous soutenons la création dans le monde francophone.",fr,[]
257,emmanuelmacron,2021-03-20,La transformation du Château de Villers Cotterêts en Cité internationale de la langue française reste une priorité. Heureux du nouveau partenariat conclu avec @LMushikiwabo autour de ce projet !  https://t.co/aRD7bkw1Ul,fr,[]
251,emmanuelmacron,2021-03-23,"Je veux remercier tous ceux qui sont mobilisés : personnels soignants, infirmiers, médecins, pharmaciens, pompiers, Assurance maladie.   Cette bataille, nous la menons ensemble. C’est grâce à la mobilisation de tous que nous y arriverons.  https://t.co/Y7bJuqygkp",fr,[]
252,emmanuelmacron,2021-03-23,"La région des Hauts-de-France, particulièrement touchée, recevra 30 000 doses de vaccins supplémentaires cette semaine et 30 000 autres la semaine prochaine.",fr,[]
253,emmanuelmacron,2021-03-23,"Nous devons aller chercher les personnes de plus de 75 ans qui n’ont pas encore réussi à avoir de rendez-vous : dès la semaine prochaine, elles seront contactées par la Sécurité sociale.",fr,[]
255,emmanuelmacron,2021-03-23,"Dès cette semaine, les pharmacies démarrent la vaccination pour les plus de 55 ans présentant des facteurs de comorbidité.",fr,[]
256,emmanuelmacron,2021-03-23,Il n'y a pas de jours fériés et pas de week-ends dans cette bataille. Nous devons vacciner tous les jours !  Voici comment nous allons accélérer. ↴  https://t.co/c3XX2PNTfZ,fr,[]
254,emmanuelmacron,2021-03-23,"Dès samedi, la vaccination est étendue à toutes les Françaises et tous les Français de plus de 70 ans.  Pour prendre rendez-vous →  https://t.co/42TNhjoG6n",fr,[]
249,emmanuelmacron,2021-03-24,"Je m'y étais engagé. Le projet de loi présenté en Conseil des ministres ce matin permettra de faire contribuer les plateformes comme Netflix, Amazon ou Disney, au cinéma et à la création audiovisuelle française. Je continuerai à défendre notre souveraineté culturelle !",fr,[]
247,emmanuelmacron,2021-03-25,"La bataille pour les vaccins est celle que nous devons gagner. Nous y concentrons tous nos efforts. On doit aller plus vite, plus fort !",fr,[]
246,emmanuelmacron,2021-03-25,Notre objectif : vacciner tous les adultes volontaires d’ici la fin de l’été.,fr,[]
243,emmanuelmacron,2021-03-26,"Avec la Turquie, réengager un dialogue franc et lucide est indispensable. En portant une position européenne unanime, nous avons constaté des avancées positives de la part d'Ankara. Les paroles doivent maintenant se concrétiser. Prochaine étape : le Conseil européen de juin.",fr,[]
242,emmanuelmacron,2021-03-26,"Avec la vaccination, nous avons des caps, une perspective :  https://t.co/hw3Li8CpwI",fr,[]
245,emmanuelmacron,2021-03-26,"L'Europe, égoïste ?  https://t.co/4SPDtUEBJS",fr,[]
244,emmanuelmacron,2021-03-26,"D'ici l'été, les Européens seront les premiers producteurs de vaccins au monde.  https://t.co/4uGeHAxKN9",fr,[]
241,emmanuelmacron,2021-03-29,"Accélérer la vaccination, c’est aller vers les plus de 75 ans qui n’ont pas de rendez-vous. Parce qu’ils sont isolés ou se déplacent avec difficulté, les opérateurs de la Caisse d’assurance maladie les appellent pour leur proposer le vaccin. Merci à eux pour leur mobilisation !  https://t.co/tg9dIOfibu",fr,[]
240,emmanuelmacron,2021-03-30,"Alors que nous luttons ensemble pour venir à bout de la Covid-19, notre espoir est le même : mettre en place une structure plus solide pour la santé internationale afin de protéger les générations futures. Avec 26 leaders, nous lançons un appel :  https://t.co/rCOroXOAt2",fr,[]
230,emmanuelmacron,2021-03-31,"Vacciner sans répit, sans jour férié. Le week-end comme la semaine. Les semaines à venir marqueront une nouvelle montée en puissance : → à partir du 16 avril pour les plus de 60 ans → à partir du 15 mai à tous les plus de 50 ans",fr,[]
233,emmanuelmacron,2021-03-31,"À nos soignants, mobilisés pour soigner les 28 000 malades du Covid à l’hôpital, disponibles pour toutes les urgences et pour assurer une continuité de soins pour les patients atteints de maladies graves : une fois encore, MERCI.",fr,[]
234,emmanuelmacron,2021-03-31,"Amplifions la mobilisation ! Avec les étudiants en médecine, retraités, armée, volontaires de la réserve sanitaire, nous porterons le nombre de lits de réanimation à plus de 10 000.",fr,[]
236,emmanuelmacron,2021-03-31,"À partir de ce samedi soir et pour 4 semaines, les mesures de freinage déjà en vigueur dans 19 départements seront étendues à tout le territoire métropolitain.  https://t.co/NaYUKv65o8",fr,[]
237,emmanuelmacron,2021-03-31,Adresse aux Français.  https://t.co/HbDs6FaFlj,fr,[]
238,emmanuelmacron,2021-03-31,"Mes chers compatriotes, Je m’adresserai à vous ce soir à 20h.",fr,[]
235,emmanuelmacron,2021-03-31,"Amplifions la mobilisation ! Avec les étudiants en médecine, retraités, armée, volontaires de la réserve sanitaire, nous porterons le nombre de lits de réanimation à plus de 10 000.",fr,[]
232,emmanuelmacron,2021-03-31,"Parce que l’éducation de nos enfants n’est pas négociable, le calendrier scolaire sera adapté :  https://t.co/BjsakdxZ7w",fr,[]
229,emmanuelmacron,2021-04-02,Nous ne lâcherons rien du combat que nous menons depuis 4 ans pour toutes celles et ceux qui vivent avec l’autisme et autres troubles du neuro-développement. Changeons la donne ! C’est le cœur de notre stratégie. Voici où nous en sommes ↴,fr,[]
228,emmanuelmacron,2021-04-02,"La stratégie autisme, ce sont 7000 enfants repérés de manière précoce et 247 classes spécifiques créées sur tout le territoire.",fr,[]
227,emmanuelmacron,2021-04-02,"La stratégie autisme, ce sont plus de 41000 élèves en situation d’autisme désormais scolarisés en milieu ordinaire (1800 de plus par rapport à 2019). C’est cela faire une société plus inclusive.",fr,[]
226,emmanuelmacron,2021-04-02,"La stratégie autisme, c'est la prise en charge pour plus de 3000 familles du « forfait d’intervention précoce » par l'Assurance maladie pendant deux ans : médecin référent, kinésithérapeute, ergothérapeute, psychologue, psychomotricien,... Nous le devons à nos enfants.",fr,[]
225,emmanuelmacron,2021-04-02,"La stratégie autisme, ce sont déjà 63 plateformes « repérage, diagnostic et intervention précoce » ouvertes. Partout en France. J’ai rencontré aujourd’hui l’équipe de la plateforme de Saint-Égrève, composée d’un réseau de professionnels et d’un centre hospitalier.  https://t.co/WVf341CFYv",fr,[]
224,emmanuelmacron,2021-04-02,"Tous ensemble, continuons à rendre notre société plus inclusive !",fr,[]
223,emmanuelmacron,2021-04-03,"Pour aider au plus tôt nos enfants en situation d'autisme ou touchés par d'autres troubles du neuro-développement et mieux accompagner les familles, nous allons porter à 100 le nombre de plateformes « repérage, diagnostic et intervention précoce ».  https://t.co/Rpo1l3MoDe",fr,[]
221,emmanuelmacron,2021-04-06,"Merci à tous les enseignants qui s'adaptent pour que l'éducation de nos enfants puisse se poursuivre cette semaine, en freinant le virus. Merci aux élèves et aux familles. Avec le télétravail, faire l'école à la maison n'est pas sans difficultés, je le sais. Nous tenons ensemble.",fr,[]
222,emmanuelmacron,2021-04-06,"Notre souveraineté sanitaire passe par nos entreprises innovantes. Le @Groupe_Urgo en est la preuve avec #Genesis, projet de recherche pour une première mondiale : créer de la peau artificielle avec le soutien de l’État à hauteur de 22,8 millions d’euros. Une grande fierté !",fr,['genesis']
215,emmanuelmacron,2021-04-07,"Avec la classe de troisième du collège d'Oraison qui suit l'école à la maison. Nous avons parlé de la situation sanitaire, de la fonction de Président de la République, d'un certain défi que j'ai lancé... et nous avons repris le cours d'Histoire. Merci pour cet échange !  https://t.co/9pJCZbprri",fr,[]
216,emmanuelmacron,2021-04-07,"Le 7 avril est une journée nationale de commémoration et de recueillement. Nous pensons aux victimes du génocide des Tutsi, aux rescapés, à leurs familles, au peuple rwandais. Le travail de vérité doit se poursuivre au travers de l’ouverture des archives de cette période.",fr,[]
220,emmanuelmacron,2021-04-07,250 millions de doses de vaccins Covid-19 produites en France en 2021 : voilà notre objectif.  Cela commence concrètement dès aujourd'hui avec les premiers vaccins BioNTech-Pfizer produits sur le site Delpharm de Saint-Rémy-sur-Avre : bravo à toutes les équipes !,fr,[]
218,emmanuelmacron,2021-04-07,"Tant que le virus circule et évolue, personne n’est à l’abri. Seule une réponse coordonnée et solidaire, à l’échelle mondiale, est efficace.",fr,[]
219,emmanuelmacron,2021-04-07,"En cette journée mondiale de la santé, je veux redire avec force : la santé est un bien public mondial !",fr,[]
217,emmanuelmacron,2021-04-07,"Renforcement des systèmes de santé, meilleure répartition des capacités de production de vaccins grâce aux transferts de technologie, transparence des contrats, partage de doses : une montée en puissance est indispensable à la sécurité collective face aux risques de variants.",fr,[]
214,emmanuelmacron,2021-04-08,10 millions de Français ont reçu une première dose de vaccin. On avance !  https://t.co/xjm2QBCr2F,fr,[]
213,emmanuelmacron,2021-04-08,"À l'ensemble des fonctionnaires, au nom des Français : merci pour votre action singulière depuis un an. Je l'ai dit aux cadres cet après-midi, je le redis ici à tous. Je mesure votre engagement, les nuits blanches, les vies parfois mises entre parenthèses. Nous tenons ensemble.",fr,[]
201,emmanuelmacron,2021-04-09,"Produire le vaccin en France, c’est accélérer la vaccination, c’est renforcer notre souveraineté industrielle et sanitaire. Merci aux équipes de Delpharm pour leur mobilisation. Et bientôt Recipharm, Fareva et Sanofi !  https://t.co/khwcC8vVFP",fr,[]
203,emmanuelmacron,2021-04-09,"Ce que nous sommes en train de faire, c'est inventer ensemble une haute fonction publique à la hauteur des défis de notre temps. Une haute fonction publique au plus près du terrain. Une haute fonction publique au visage de la France.",fr,[]
204,emmanuelmacron,2021-04-09,"Tout haut fonctionnaire doit avoir passé ses premières années sur le terrain, au contact des citoyens, en prise avec les difficultés du quotidien. À la sortie du nouvel ISP, tous les élèves intégreront un corps unique : celui des administrateurs de l’État. Le terrain !",fr,[]
205,emmanuelmacron,2021-04-09,"L’Institut du Service Public sera créé. L’ISP formera tous les élèves-administrateurs de l’État en intégrant un tronc commun à 13 écoles de service public. Il sera plus ouvert au monde académique et à la recherche, en France comme à l’international. Plus ouvert à l’entrée.",fr,[]
207,emmanuelmacron,2021-04-09,"Un objectif était au cœur de mon projet présidentiel : répondre à la défiance. Avec le baromètre des résultats de l’action publique, chaque citoyen peut désormais juger très concrètement de l’avancée des réformes prioritaires. Jugez par vous-mêmes :  https://t.co/gf0UjfTrZO",fr,[]
208,emmanuelmacron,2021-04-09,"La priorité au terrain, c'est rendre l’action publique plus humaine : conseiller plutôt que contrôler, accompagner plutôt que sanctionner. C’est l’ambition du « droit à l’erreur » mis en place dès 2018. Nous devons le faire davantage entrer dans les faits.  https://t.co/UH4QDQbogS",fr,[]
199,emmanuelmacron,2021-04-09,+ 510 000 vaccinations aujourd'hui. On continue d'accélérer !,fr,[]
210,emmanuelmacron,2021-04-09,"La priorité au terrain, c'est libérer l’initiative des acteurs de proximité, notamment des préfets : plus de moyens, plus de souplesse sur la prise de décisions, la possibilité de déroger à la norme en fonction des spécificités locales. Nous allons poursuivre ce mouvement.",fr,[]
211,emmanuelmacron,2021-04-09,"La priorité au terrain, c’est être disponible au plus près des Français, avec les maisons France Services : 1123 espaces labellisés, plus de 2000 d'ici la fin de l’année et encore 500 en 2022.  https://t.co/TU8ljdYKeN",fr,[]
212,emmanuelmacron,2021-04-09,"La pandémie n’a pas freiné le mouvement de transformation que nous avons engagé. Au contraire. Elle a confirmé notre diagnostic : ce que demandent nos concitoyens, ce n’est pas moins d’État, c’est un État plus agile, qui anticipe mieux, au plus près du terrain. Concrètement :",fr,[]
206,emmanuelmacron,2021-04-09,"Comme je m’y étais engagé à la suite du Grand Débat national, l’ENA sera supprimée. Nous devons changer radicalement la manière dont on recrute, dont on forme, dont on sélectionne notre élite administrative, dont on construit les carrières.",fr,[]
209,emmanuelmacron,2021-04-09,"La priorité au terrain, c’est un effort sans précédent de simplification de l'action publique.",fr,[]
198,emmanuelmacron,2021-04-10,"Matin, midi et soir, tout notre pays est mobilisé pour vacciner et pour produire les doses de vaccin. C’est un effort de guerre collectif et national.  https://t.co/sbmeslD9ux",fr,[]
197,emmanuelmacron,2021-04-10,"À vous, agriculteurs qui, partout en France, avez lutté sans relâche, nuit après nuit, pour protéger les fruits de votre travail, je veux vous dire notre soutien plein et entier dans ce combat. Tenez bon ! Nous sommes à vos côtés et le resterons.  https://t.co/uaW9TmPxYh",fr,[]
196,emmanuelmacron,2021-04-14,"#UneSeuleEquipe, à l'image de la France. Rendez-vous dans 100 jours aux Jeux Olympiques et Paralympiques de Tokyo.",fr,['uneseuleequipe']
195,emmanuelmacron,2021-04-14,"Derrière l’épidémie, il y a un continent caché : la souffrance des plus jeunes.  Pour les accompagner, nous allons lancer le forfait 100 % psy enfant pour leur permettre de consulter sans frais un psychologue. Pour eux, pour leur famille.",fr,[]
194,emmanuelmacron,2021-04-14,"Je veux dire ma reconnaissance aux personnels des services de psychiatrie, pédopsychiatrie et de pédiatrie générale. Au CHU de Reims, j'ai pu mesurer la force de leur mobilisation, de leur engagement pour préserver la santé mentale de nos plus jeunes.  https://t.co/sY5ubtCyAQ",fr,[]
193,emmanuelmacron,2021-04-15,"Ces héros sauvent des vies. Il y a deux ans, le 15 avril 2019, c'est pour un joyau de notre patrimoine qu'ils ont pris tous les risques. Notre-Dame de Paris était en flammes. Ils l'ont sauvée. Nous nous souvenons.",fr,[]
192,emmanuelmacron,2021-04-15,"Pour sauver puis rebâtir Notre-Dame de Paris, la mobilisation nationale a été exceptionnelle. Elle l'est toujours. Des experts de toute la France sont à l’œuvre sur ce chantier hors normes.  https://t.co/E5J1jabCvK",fr,[]
191,emmanuelmacron,2021-04-15,La France sait surmonter les épreuves. Notre-Dame de Paris retrouvera ses fidèles et ses visiteurs en 2024.  https://t.co/RsP4TOFE4h,fr,[]
190,emmanuelmacron,2021-04-15,"Depuis le début de la pandémie, cent mille Françaises et Français ont succombé au virus. Nous avons tous une pensée pour leurs familles, leurs proches, pour les enfants qui ont perdu un parent ou un grand-parent, les fratries endeuillées, les amitiés fauchées.",fr,[]
189,emmanuelmacron,2021-04-15,"Et si toute notre énergie est aujourd’hui tournée vers la sortie de cette épreuve, nous n’oublierons aucun visage, aucun nom.",fr,[]
187,emmanuelmacron,2021-04-16,"Sur la situation au Donbass, avec l'Ukraine et l'Allemagne, nous restons mobilisés et déterminés à faire émerger une solution politique - la seule possible.  https://t.co/TFH9Vzk2sb",fr,[]
185,emmanuelmacron,2021-04-18,"Il y a 70 ans, à Paris, 6 pays faisaient le choix de la paix et de la coopération en signant le traité sur la Communauté européenne du charbon et de l’acier. Ils posaient les premiers jalons de notre Union européenne. Nous sommes les garants de cet acte fondateur.  https://t.co/Wh1SdCShGl",fr,[]
168,emmanuelmacron,2021-04-19,"Apporter la culture, le sport, l'éducation dans les quartiers. Tendre la main. C'est cette fraternité que j'ai vue à la CAF de la Mosson, dans les actions des habitants, des élus, de nos concitoyens engagés, des policiers municipaux. La République, c'est vous !  https://t.co/wpSri6eX2B",fr,[]
169,emmanuelmacron,2021-04-19,"Dans les quartiers les plus modestes, où le temps a laissé les difficultés économiques et sociales s'installer, la violence prend ses racines. La sécurité est un combat social. C'est un combat pour l'égalité. Les mêmes chances pour tous ! Un combat mené par la fraternité.  https://t.co/duPAFzTC23",fr,[]
174,emmanuelmacron,2021-04-19,"Le sens de l’engagement de nos forces de l’ordre, ce sont eux qui en parlent le mieux :  https://t.co/HfZiwiQxcv",fr,[]
170,emmanuelmacron,2021-04-19,"En 4 ans, 35 attentats ont été déjoués par nos services. Je veux saluer la mobilisation de tous nos héros qui agissent le plus souvent dans l'ombre pour nous protéger.",fr,[]
