,username,date,tweet,language,hashtags
427,borisjohnson,2020-12-12,"Fantastic to see 75 nations coming together to pledge #ClimateAction today. Ultimately, our ability to protect our planet will come not from timidity or caution - but decisive ambition from all.   Looking forward to driving this forward ahead of @COP26 next year.  https://t.co/8oUnlHIujx",en,['climateaction']
426,borisjohnson,2020-12-13,"As things stand we are still very far apart on key issues. There’s still a deal to be done, but the most likely thing is that we've got to be ready for Australia terms on 1st January.   Go to  https://t.co/gxJU2BeRs2 to get prepared.  https://t.co/o8DGPZQwiC",en,[]
425,borisjohnson,2020-12-15,Great news Prue! Wonderful to see so many in the UK getting vaccinated. Many thanks to the health workers who are working tirelessly to get this vaccine to people up and down the country.,en,[]
424,borisjohnson,2020-12-16,WATCH LIVE: An update on coronavirus (16 December 2020)  https://t.co/XXB2nkd4Uf,en,[]
423,borisjohnson,2020-12-16,This Christmas it is vital that everyone exercises the greatest possible personal responsibility. Think hard and in detail about the days ahead and whether you can do more to protect yourself and others.    A smaller Christmas is a safer Christmas.   https://t.co/dpk4hK17xs  https://t.co/47C09Q8dsI,en,[]
422,borisjohnson,2020-12-17,This week @carriesymonds &amp; I had a wonderful chat with Christine and Chitra to support the Christmas Together Campaign.  It's been a tough year for all - a phone call makes all the difference in helping someone who is feeling lonely. Let's all  give someone a bell this Christmas.  https://t.co/RgivzyovjV,en,[]
421,borisjohnson,2020-12-17,Sorry to hear my friend @EmmanuelMacron has tested positive for coronavirus. We are all wishing you a speedy recovery.,en,[]
419,borisjohnson,2020-12-17,"I spoke to @vonderleyen this evening on UK-EU negotiations, stressing time is short and the EU position needed to change substantially.   Read here:  https://t.co/FJsfdFAX2z  https://t.co/Bf9ZzukxKj",en,[]
418,borisjohnson,2020-12-18,"If you are forming a Christmas Bubble, it’s vital that from today, you minimise contact with people from outside your household.  Everyone must take personal responsibility to avoid passing the virus on to loved ones this Christmas.   https://t.co/dpk4hK17xs",en,[]
417,borisjohnson,2020-12-18,Fantastic to visit the @WeAreOpenreach training centre in Bolton as they announce thousands of new jobs and apprenticeships.    Their work has helped us stay in touch with our loved ones during the pandemic and will help level up all corners of the UK.  https://t.co/0yknqailDT,en,[]
413,borisjohnson,2020-12-19,"We are sacrificing our chance to see loved ones this Christmas, so we have a better chance of protecting their lives so we can see them at future Christmases. (3/3)",en,[]
416,borisjohnson,2020-12-19,WATCH LIVE: An update on coronavirus (19 December 2020)  https://t.co/zqVXIkifSd,en,[]
415,borisjohnson,2020-12-19,"As Prime Minister, it is my duty to take the difficult decisions, to do what is right to protect the people of this country. (1/3)",en,[]
414,borisjohnson,2020-12-19,"Given the early evidence we have on this new variant of the virus, and the potential risk it poses, it is with a heavy heart that I must tell you we cannot continue with Christmas as planned. (2/3)",en,[]
412,borisjohnson,2020-12-21,WATCH LIVE: An update on coronavirus (21 December 2020)  https://t.co/6iiZk9DdiI,en,[]
411,borisjohnson,2020-12-22,Very sad to hear the news of Margaret Tebbit’s death. She was a brave woman who showed enormous fortitude in her suffering after the 1984 Brighton bombing. My thoughts are with Norman and their family at this difficult time.,en,[]
410,borisjohnson,2020-12-22,"Our NHS staff are always there for us in difficult times, this year perhaps more than ever, where they have been working heroically to save lives during the pandemic. It's fantastic news that 13,313 more nurses and 6,030 more doctors have joined our NHS to help care for others.  https://t.co/iDhSfSCtcl",en,[]
409,borisjohnson,2020-12-24,The deal is done.  https://t.co/zzhvxOSeWz,en,[]
408,borisjohnson,2020-12-24,WATCH LIVE: My update on our future partnership with the European Union.  https://t.co/cTd8qWRbrn,en,[]
407,borisjohnson,2020-12-24,I would like to wish everyone a very Merry Christmas.  https://t.co/DofRkb4Ivc,en,[]
406,borisjohnson,2020-12-28,"Just spoken with @eucopresident Charles Michel. I welcomed the importance of the UK/EU Agreement as a new starting point for our relationship, between sovereign equals.",en,[]
405,borisjohnson,2020-12-28,"We looked forward to the formal ratification of the agreement and to working together on shared priorities, such as tackling climate change.",en,[]
404,borisjohnson,2020-12-30,It is truly fantastic news - and a triumph for British science - that the @UniofOxford /@AstraZeneca vaccine has been approved for use.   We will now move to vaccinate as many people as quickly as possible.  https://t.co/cR4pRdZJlT,en,[]
403,borisjohnson,2020-12-30,WATCH LIVE: My update to the @HouseOfCommons on our deal with the European Union.  https://t.co/QANkK32L5Z,en,[]
402,borisjohnson,2020-12-30,"By signing this deal, we fulfill the sovereign wish of the British people to live under their own laws, made by their own elected Parliament.  https://t.co/FQDj1Nnqan",en,[]
401,borisjohnson,2020-12-30,WATCH LIVE: An update on coronavirus (30 December 2020)  https://t.co/SUBw15xcGz,en,[]
400,borisjohnson,2020-12-30,Tonight I spoke to the incredible @UniofOxford/@AstraZeneca team to congratulate them on today’s news.  Thank you to all the scientists and volunteers who helped make this fantastic achievement possible.  https://t.co/1g2mslFhpK,en,[]
397,borisjohnson,2020-12-31,"There will be plenty who will be only too happy to say goodbye to the grimness of 2020.   But this was also the year when we rediscovered a spirit of togetherness, of community.   In 2021 we have our freedom in our hands and it is up to us to make the most of it. Happy New Year!  https://t.co/gDRXe2SuCb",en,[]
398,borisjohnson,2020-12-31,"I wholeheartedly welcome today’s political agreement between the UK and Spain on Gibraltar’s future relationship with the EU. The UK has always been, and will remain, totally committed to the protection of the interests of Gibraltar and its British sovereignty 🇬🇮🇬🇧",en,[]
399,borisjohnson,2020-12-31,"The New Year #Honours2021 give us an opportunity to salute the dedication of those who have gone above and beyond in their contribution to our country, in a year when so many have made sacrifices to protect our NHS and save lives.",en,['honours2021']
396,borisjohnson,2021-01-01,Proud that the UK is taking over the 2021 Presidency of the G7 today. Hosting both the G7 Summit and @COP26 will make this a hugely important year for Global Britain and I look forward to welcoming our friends and allies as we beat COVID and build back better from the pandemic.,en,[]
395,borisjohnson,2021-01-01,.@thesun’s campaign to help our NHS to roll out the UK vaccination programme as fast as possible is a fantastic initiative.   The British public volunteered in droves to support the NHS last year and I have no doubt they will be determined to help again.   https://t.co/JpwepibYaE,en,[]
394,borisjohnson,2021-01-03,"Important words from Deputy Chief Medical Officer Jonathan Van-Tam, explaining why by prioritising the first dose, we can give more people a high level of protection sooner 👇   https://t.co/n1eUSPwhHM",en,[]
393,borisjohnson,2021-01-03,"Saddened to hear of the death of Sir Brian Urquhart, a renowned British diplomat who shaped the @UN &amp; created the blue helmet peacekeepers. As we approach the 75th anniversary of the first Security Council meeting in London, his legacy lives on in the vital work of the UN today.",en,[]
392,borisjohnson,2021-01-04,WATCH LIVE: My update on coronavirus. (4 January 2021)  https://t.co/ZL6PeAGWPl,en,[]
391,borisjohnson,2021-01-04,Stay at home. Protect the NHS. Save lives.  https://t.co/PUN79POzAw,en,[]
390,borisjohnson,2021-01-05,"I want to say to everyone right across the United Kingdom that I know how tough this is, I know how frustrated you are, I know that you have had more than enough of government guidance about defeating this virus. 1/3",en,[]
389,borisjohnson,2021-01-05,"But now more than ever, we must pull together.  With every jab that goes into our arms, we are tilting the odds against Covid and in favour of the British people.  And, thanks to the miracle of science, not only is the end in sight but we know exactly how we will get there. 2/3",en,[]
388,borisjohnson,2021-01-05,"But for now, I am afraid, you must once again stay at home, protect the NHS and save lives. 3/3",en,[]
387,borisjohnson,2021-01-05,WATCH LIVE: An update on coronavirus (5 January 2021)  https://t.co/lJhyKFmPzS,en,[]
386,borisjohnson,2021-01-05,"Fantastic initiative from the BBC, who will be helping children to learn while we all must stay at home.",en,[]
385,borisjohnson,2021-01-05,"We have now vaccinated over 1.3 million people across the UK.  We’re focusing our efforts on protecting the most vulnerable, reducing hospitalisations and saving lives.  https://t.co/AY9hZEFCtx",en,[]
383,borisjohnson,2021-01-06,Disgraceful scenes in U.S. Congress. The United States stands for democracy around the world and it is now vital that there should be a peaceful and orderly transfer of power.,en,[]
384,borisjohnson,2021-01-06,"We are in a race to vaccinate the vulnerable faster than the virus can reach them.  And we need to give our army of vaccinators the biggest head start we possibly can.  That is why we must once again stay at home, protect the NHS and save lives.  https://t.co/lR6tAvNZgR",en,[]
382,borisjohnson,2021-01-07,WATCH LIVE: An update on coronavirus (7 January 2021)  https://t.co/1EtYNRoIKf,en,[]
